,index,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,strategy_signal,BAH_signal,SAH_signal,qty,balance,portfolio_value,BAH_portfolio_value,SAH_portfolio_value
1070,1070,2023-07-30 14:00:00+03:00,29269.6,29318.1,29243.0,29301.3,8382.633,2023-07-30 14:59:59.999000+03:00,245465745.1221,74215,5039.475,147575565.0274,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99684.01374176925,99361.91596154172,100608.66376698586
1071,1071,2023-07-30 15:00:00+03:00,29301.3,29317.7,29292.1,29307.4,4185.895,2023-07-30 15:59:59.999000+03:00,122683099.3108,40199,2060.993,60405250.4781,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99704.80362084715,99382.60339477388,100587.97437262378
1072,1072,2023-07-30 16:00:00+03:00,29307.3,29310.6,29260.0,29273.3,3681.417,2023-07-30 16:59:59.999000+03:00,107816713.5579,39216,1334.996,39096837.3714,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99588.58478862487,99266.95725162362,100703.63147881176
1073,1073,2023-07-30 17:00:00+03:00,29273.4,29430.0,29273.3,29377.2,13055.723,2023-07-30 17:59:59.999000+03:00,383274317.7137,95163,7658.078,224836411.309,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99942.69436832849,99619.3218930697,100351.23343385778
1074,1074,2023-07-30 18:00:00+03:00,29377.2,29442.5,29293.8,29337.1,19733.608,2023-07-30 18:59:59.999000+03:00,579900411.7838,144043,8473.112,248995865.6868,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99806.02647471814,99483.327454937,100487.24076400846
1075,1075,2023-07-30 19:00:00+03:00,29337.2,29399.5,29316.0,29367.4,8297.157,2023-07-30 19:59:59.999000+03:00,243567626.6387,76042,4338.864,127372459.307,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99909.29423472796,99586.08634459837,100384.47213299685
1076,1076,2023-07-30 20:00:00+03:00,29367.5,29389.0,29342.5,29385.1,3650.23,2023-07-30 20:59:59.999000+03:00,107195271.4775,37473,2007.489,58957630.0473,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99969.6189658228,99646.1138147966,100324.4389723069
1077,1077,2023-07-30 21:00:00+03:00,29385.2,29389.0,29331.1,29342.1,3405.572,2023-07-30 21:59:59.999000+03:00,99993912.2146,37800,1108.358,32542929.8094,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99823.06735920822,99500.28436742237,100470.28224403954
1078,1078,2023-07-30 22:00:00+03:00,29342.2,29348.0,29100.0,29187.2,22278.21,2023-07-30 22:59:59.999000+03:00,650268116.27322,139053,9321.616,272025214.6939,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99295.1407577059,98974.95921862547,100995.65719267642
1079,1079,2023-07-30 23:00:00+03:00,29187.2,29264.6,29006.0,29255.5,30156.593,2023-07-30 23:59:59.999000+03:00,878633461.74761,217961,16050.546,467734332.915,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99527.91923984022,99206.59064317569,100764.00380990109
1080,1080,2023-07-31 00:00:00+03:00,29255.6,29255.6,29164.4,29195.1,6832.991,2023-07-31 00:59:59.999000+03:00,199534956.2361,69995,3386.174,98879883.5961,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99322.06535520019,99001.75114035235,100968.86273112554
1081,1081,2023-07-31 01:00:00+03:00,29195.2,29198.9,29130.8,29145.8,5592.66,2023-07-31 01:59:59.999000+03:00,163073887.3495,52322,2580.995,75257876.7775,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99154.04223412812,98834.55598324657,101136.07373801901
1082,1082,2023-07-31 02:00:00+03:00,29145.9,29274.0,29142.3,29271.1,8114.369,2023-07-31 02:59:59.999000+03:00,237187018.6831,70427,4726.944,138161859.534,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99581.08679944923,99259.49621013005,100711.09322759809
1083,1083,2023-07-31 03:00:00+03:00,29271.2,29525.8,29250.0,29449.7,24908.939,2023-07-31 03:59:59.999000+03:00,732536285.89452,182438,13983.477,411243859.34342,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100189.78719343449,99865.19712410764,100105.33489430856
1084,1084,2023-07-31 04:00:00+03:00,29449.7,29478.0,29368.0,29442.4,10804.691,2023-07-31 04:59:59.999000+03:00,317891000.092,100815,4745.098,139619582.596,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100164.90750207899,99840.440031879,100130.09433346316
1085,1085,2023-07-31 05:00:00+03:00,29442.4,29486.0,29413.8,29448.6,7367.286,2023-07-31 05:59:59.999000+03:00,216961850.7737,69246,4051.948,119329855.0578,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100186.03819884667,99861.46660336085,100109.06576870172
1086,1086,2023-07-31 06:00:00+03:00,29448.6,29458.5,29393.7,29411.8,6538.72,2023-07-31 06:59:59.999000+03:00,192363164.6423,56646,2939.991,86498929.1438,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100060.61728899977,99736.66372746849,100233.88047567291
1087,1087,2023-07-31 07:00:00+03:00,29411.8,29423.7,29365.3,29388.9,6091.08,2023-07-31 07:59:59.999000+03:00,179053395.6403,56406,2799.914,82305839.7618,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99982.57003803526,99659.00106828549,100311.55049713052
1088,1088,2023-07-31 08:00:00+03:00,29389.0,29410.0,29343.0,29367.9,5359.417,2023-07-31 08:59:59.999000+03:00,157472408.2508,53549,2415.12,70966379.0137,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99910.99832317697,99587.78203584692,100382.77628099995
1089,1089,2023-07-31 09:00:00+03:00,29367.8,29434.5,29353.8,29400.1,5360.16,2023-07-31 09:59:59.999000+03:00,157545143.124,55375,2962.125,87064369.686,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100020.74161929301,99696.98455225272,100273.56341240017
1090,1090,2023-07-31 10:00:00+03:00,29400.1,29402.7,29362.3,29363.7,3103.125,2023-07-31 10:59:59.999000+03:00,91181044.4675,36956,1536.516,45150524.7827,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99896.68398020531,99573.5382293592,100397.02143777383
1091,1091,2023-07-31 11:00:00+03:00,29363.8,29411.5,29340.6,29384.2,5662.16,2023-07-31 11:59:59.999000+03:00,166315015.2983,49397,3138.774,92198176.3622,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99966.5516066146,99643.06157054924,100327.4915059013
1092,1092,2023-07-31 12:00:00+03:00,29384.3,29384.3,29317.4,29376.8,6765.88,2023-07-31 12:59:59.999000+03:00,198561881.49258,57459,3535.832,103769201.3456,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99941.33109756929,99617.96534007088,100352.5901154553
1093,1093,2023-07-31 13:00:00+03:00,29376.9,29400.0,29362.0,29378.5,3803.352,2023-07-31 13:59:59.999000+03:00,111731407.1635,37126,2180.385,64054648.3142,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99947.12499829591,99623.7306903159,100346.82421866586
1094,1094,2023-07-31 14:00:00+03:00,29378.5,29395.9,29370.4,29395.9,2999.842,2023-07-31 14:59:59.999000+03:00,88143521.0232,34379,1700.061,49952862.4147,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100006.42727632135,99682.74074576501,100287.80856917404
1095,1095,2023-07-31 15:00:00+03:00,29395.8,29461.4,29380.0,29456.9,9924.829,2023-07-31 15:59:59.999000+03:00,292045036.1643,81177,5777.734,170009051.7936,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100214.32606710019,99889.61507808659,100080.91462555333
1096,1096,2023-07-31 16:00:00+03:00,29456.9,29459.6,29294.4,29352.6,16029.096,2023-07-31 16:59:59.999000+03:00,470980779.6608,126854,6231.027,183077870.3897,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99858.85321663735,99535.89388364166,100434.66935210483
1097,1097,2023-07-31 17:00:00+03:00,29352.7,29355.9,29250.1,29290.0,16135.314,2023-07-31 17:59:59.999000+03:00,472889464.4724,134657,7805.284,228770799.3618,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99645.5013428217,99323.59333932477,100646.9900221156
1098,1098,2023-07-31 18:00:00+03:00,29290.0,29330.1,29208.9,29231.3,16128.948,2023-07-31 18:59:59.999000+03:00,472063141.8921,129761,8128.913,237941261.5935,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99445.4413589083,99124.51918674647,100846.08304655062
1099,1099,2023-07-31 19:00:00+03:00,29231.3,29256.7,29155.0,29215.1,17025.746,2023-07-31 19:59:59.999000+03:00,497392656.7819,138369,8527.204,249142855.2599,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99390.22889316047,99069.57879029386,100901.0286512499
1100,1100,2023-07-31 20:00:00+03:00,29215.0,29263.0,29130.6,29204.8,14482.522,2023-07-31 20:59:59.999000+03:00,422809568.1172,118611,7288.399,212805133.2415,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99355.12467111093,99034.64755057398,100935.96320238586
1101,1101,2023-07-31 21:00:00+03:00,29204.9,29207.4,29130.6,29180.2,8936.874,2023-07-31 21:59:59.999000+03:00,260741505.7558,85303,4195.631,122421597.896,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99271.2835194198,98951.21954114594,101019.3991206329
1102,1102,2023-07-31 22:00:00+03:00,29180.2,29229.5,29100.0,29146.5,10004.397,2023-07-31 22:59:59.999000+03:00,291845942.59642,93432,4672.766,136342689.5593,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99156.42795795674,98836.92995099451,101133.69954522337
1103,1103,2023-07-31 23:00:00+03:00,29146.4,29249.0,29102.3,29194.5,13962.278,2023-07-31 23:59:59.999000+03:00,407463062.3621,127312,7628.217,222628537.5845,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99320.0204490614,98999.71631085411,100970.89775352181
1104,1104,2023-08-01 00:00:00+03:00,29194.5,29285.3,29144.8,29230.6,10977.809,2023-08-01 00:59:59.999000+03:00,320717163.4223,86779,5551.999,162209844.8967,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99443.05563507968,99122.14521899851,100848.45723934627
1105,1105,2023-08-01 01:00:00+03:00,29230.6,29232.1,29186.0,29199.6,4243.308,2023-08-01 01:59:59.999000+03:00,123939205.2849,43890,1955.245,57107709.477,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99337.40215124126,99017.0123615892,100953.60006315353
1106,1106,2023-08-01 02:00:00+03:00,29199.5,29229.8,29173.4,29220.8,3765.949,2023-08-01 02:59:59.999000+03:00,109981075.5548,42779,1826.605,53346223.2484,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99409.65550147915,99088.90967052718,100881.69593848534
1107,1107,2023-08-01 03:00:00+03:00,29220.8,29277.0,29200.9,29272.3,4934.266,2023-08-01 03:59:59.999000+03:00,144272671.5776,49285,2739.515,80101767.8165,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99585.17661172686,99263.56586912654,100707.02318280554
1108,1108,2023-08-01 04:00:00+03:00,29272.3,29337.3,29155.3,29185.7,12283.595,2023-08-01 04:59:59.999000+03:00,359413832.76448,111857,5789.466,169455699.57418,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99290.02849235888,98969.87214487986,101000.74474866709
1109,1109,2023-08-01 05:00:00+03:00,29185.7,29207.2,28684.7,28917.4,49867.433,2023-08-01 05:59:59.999000+03:00,1442261589.57356,328085,20432.041,590839236.7573,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98375.6146306218,98059.96422091466,101910.73893019889
1110,1110,2023-08-01 06:00:00+03:00,28917.4,28942.2,28800.0,28820.1,21381.654,2023-08-01 06:59:59.999000+03:00,617384066.0857,156707,10034.039,289750885.9104,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98043.99901844506,97729.98270394925,102240.75172879391
1111,1111,2023-08-01 07:00:00+03:00,28820.1,28917.4,28785.3,28852.2,15579.996,2023-08-01 07:59:59.999000+03:00,449490204.5632,113858,8364.934,241341364.914,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98153.4014968713,97838.84608210537,102131.87803059349
1112,1112,2023-08-01 08:00:00+03:00,28852.2,28914.3,28839.2,28910.6,7580.32,2023-08-01 08:59:59.999000+03:00,218941773.881,67533,4352.085,125703688.6803,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98352.43902771529,98036.90281993453,101933.80251735661
1113,1113,2023-08-01 09:00:00+03:00,28910.5,28959.0,28891.9,28900.1,8482.13,2023-08-01 09:59:59.999000+03:00,245347255.8217,78527,4285.534,123964006.5626,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98316.65317028615,98001.29330371525,101969.41540929134
1114,1114,2023-08-01 10:00:00+03:00,28900.1,28931.2,28882.4,28921.2,7162.153,2023-08-01 10:59:59.999000+03:00,207033612.5058,68137,3716.461,107433280.9356,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98388.56570283424,98072.85147440353,101897.85045502252
1115,1115,2023-08-01 11:00:00+03:00,28921.2,28986.5,28896.9,28983.7,6875.45,2023-08-01 11:59:59.999000+03:00,198960732.8987,68602,3674.824,106347752.9766,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98601.5767589601,98284.81288047072,101685.86895541112
1116,1116,2023-08-01 12:00:00+03:00,28983.8,28985.9,28912.8,28916.9,5903.094,2023-08-01 12:59:59.999000+03:00,170837636.0723,59663,2417.956,69973148.481,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98373.91054217279,98058.26852966612,101912.43478219578
1117,1117,2023-08-01 13:00:00+03:00,28916.8,28935.0,28880.1,28915.4,6733.379,2023-08-01 13:59:59.999000+03:00,194634608.9963,55358,3256.573,94139127.7282,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98368.79827682576,98053.18145592051,101917.52233818645
1118,1118,2023-08-01 14:00:00+03:00,28915.5,28919.5,28850.1,28853.0,6800.369,2023-08-01 14:59:59.999000+03:00,196383999.9735,61735,2976.452,85949689.1703,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98156.12803838971,97841.55918810303,102129.16466739848
1119,1119,2023-08-01 15:00:00+03:00,28852.9,28920.0,28715.0,28867.9,22506.376,2023-08-01 15:59:59.999000+03:00,649143759.3384,161314,11253.999,324700816.5836,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98206.90987417012,97892.09078730944,102078.62827789111
1120,1120,2023-08-01 16:00:00+03:00,28867.9,28906.5,28852.6,28857.0,7438.17,2023-08-01 16:59:59.999000+03:00,214799195.1837,80010,3812.902,110111844.0353,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98169.76074598177,97855.12471809132,102115.59785142334
1121,1121,2023-08-01 17:00:00+03:00,28857.0,28894.0,28772.6,28816.3,12798.888,2023-08-01 17:59:59.999000+03:00,369106128.4232,119838,5924.513,170869089.3822,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98031.0479462326,97717.09545046037,102253.64020397028
1122,1122,2023-08-01 18:00:00+03:00,28816.4,28973.6,28550.0,28942.9,50185.272,2023-08-01 18:59:59.999000+03:00,1444288279.50746,337362,24819.947,714711596.3656,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98462.52314152115,98146.44447459007,101824.25047835744
1123,1123,2023-08-01 19:00:00+03:00,28943.0,29046.2,28850.2,28922.1,28911.002,2023-08-01 19:59:59.999000+03:00,836960326.8992,207392,14029.951,406229131.7225,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98391.63306204246,98075.9037186509,101894.79792142812
1124,1124,2023-08-01 20:00:00+03:00,28922.2,28975.7,28916.0,28941.4,7971.152,2023-08-01 20:59:59.999000+03:00,230736008.9572,80009,4024.402,116492633.0654,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,98457.41087617412,98141.35740084446,101829.33803434811
1125,1125,2023-08-01 21:00:00+03:00,28941.5,29269.0,28941.5,29261.5,34600.886,2023-08-01 21:59:59.999000+03:00,1007696043.50241,253823,19258.874,560891691.15201,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99548.36830122831,99226.93893815814,100743.65358593839
1126,1126,2023-08-01 22:00:00+03:00,29261.4,29330.0,29201.1,29263.6,26878.081,2023-08-01 22:59:59.999000+03:00,786439765.11453,198441,13151.456,384835952.55503,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99555.52547271413,99234.060841402,100736.53100755146
1127,1127,2023-08-01 23:00:00+03:00,29263.5,29299.4,29170.0,29221.3,13583.72,2023-08-01 23:59:59.999000+03:00,396965920.6046,119583,6919.018,202200955.8194,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99411.35958992815,99090.60536177573,100880.00008648845
1128,1128,2023-08-02 00:00:00+03:00,29221.2,29315.0,29182.0,29235.0,9343.64,2023-08-02 00:59:59.999000+03:00,273167016.151,88756,4751.468,138912700.2445,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99458.05161343094,99137.06730198565,100833.53374177363
1129,1129,2023-08-02 01:00:00+03:00,29235.1,29244.9,29188.7,29242.8,4698.263,2023-08-02 01:59:59.999000+03:00,137238706.3265,57106,2322.845,67851973.857,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,99484.63539323545,99163.52008546283,100807.07845062212
1130,1130,2023-08-02 02:00:00+03:00,29242.9,29735.0,29239.4,29701.2,69829.354,2023-08-02 02:59:59.999000+03:00,2059746912.12935,416285,39573.249,1167239812.89655,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,101046.94368328495,100718.12982212199,99252.3213398723
1131,1131,2023-08-02 03:00:00+03:00,29701.2,29835.0,29673.6,29816.8,50073.392,2023-08-02 03:59:59.999000+03:00,1489779684.87244,347507,25683.98,764182707.28364,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,101440.92893269533,101110.17363878385,98860.24035819106
1132,1132,2023-08-02 04:00:00+03:00,29816.7,30059.9,29778.0,29835.6,41354.861,2023-08-02 04:59:59.999000+03:00,1236910138.39984,319993,21002.037,628231623.41974,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,101505.00265837798,101173.93162972885,98796.47632310796
1133,1133,2023-08-02 05:00:00+03:00,29835.6,29873.8,29777.0,29799.9,18379.529,2023-08-02 05:59:59.999000+03:00,548147403.7565,144610,8304.624,247687466.9796,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,101383.3307431189,101052.85927458329,98917.56015568598
1134,1134,2023-08-02 06:00:00+03:00,29799.9,29809.9,29607.6,29622.5,23825.316,2023-08-02 06:59:59.999000+03:00,707807014.78548,181149,10585.837,314515020.9095,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100778.72016141126,100451.22801960219,99519.24844418297
1135,1135,2023-08-02 07:00:00+03:00,29622.5,29719.5,29575.2,29667.3,17604.012,2023-08-02 07:59:59.999000+03:00,521696771.4663,141672,9520.381,282168457.5961,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100931.40648644227,100603.16195547114,99367.30010526153
1136,1136,2023-08-02 08:00:00+03:00,29667.3,29668.1,29590.1,29645.1,8492.07,2023-08-02 08:59:59.999000+03:00,251578477.5455,76459,4194.151,124259101.3271,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100855.74495930636,100527.87326403607,99442.5959339235
1137,1137,2023-08-02 09:00:00+03:00,29645.1,29684.6,29552.3,29552.4,9476.601,2023-08-02 09:59:59.999000+03:00,280647581.7597,96749,4358.213,129092620.2523,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100539.8069608605,100213.49210655724,99757.00689414711
1138,1138,2023-08-02 10:00:00+03:00,29552.3,29643.7,29550.0,29570.1,9725.787,2023-08-02 10:59:59.999000+03:00,287887152.8646,98254,5034.956,149038856.6014,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100600.13169195534,100273.51957675545,99696.97373345717
1139,1139,2023-08-02 11:00:00+03:00,29570.2,29571.0,29360.0,29481.5,40734.058,2023-08-02 11:59:59.999000+03:00,1200408565.53744,277697,19750.246,582001734.651,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,100298.16721879132,99973.04308751463,99997.47870730628
